gallery_slug,photo_name,photo_slug,source_filename,source_path,full_description,date_or_century,location,material,dimensions,museum_or_collection,institution_or_owner,accession_number,sort_order,parse_method,parse_warning,image_url,destination_url,alt_text,caption,open_in_new_tab,original_image_url,original_destination_url,original_filename
painting-the-sacred,BIRHEN SA REGLA,painting-the-sacred-birhen-sa-regla-4,012-DSC01854-scaled.jpg,../tod-gallery-images/painting-the-sacred/012-DSC01854-scaled.jpg,"BIRHEN SA REGLA

oil on canvas with gold paint

Dimensions: 59.5cm x 39cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-010",,"Lapu-Lapu City, Cebu",oil on canvas with gold paint,Dimensions: 59.5cm x 39cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-010,6,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01854-1-scaled.jpg,https://thekabilincenter.org/birhen-sa-regla-4/,BIRHEN SA REGLA,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01854-768x1369.jpg,https://thekabilincenter.org/birhen-sa-regla-4/,DSC01854-768x1369.jpg
painting-the-sacred,PORTRAIT OF JOHN PAUL II,painting-the-sacred-portrait-of-john-paul-ii,018-DSC01869-scaled.jpg,../tod-gallery-images/painting-the-sacred/018-DSC01869-scaled.jpg,"PORTRAIT OF JOHN PAUL II

by P.C. Pino (1979)

oil on canvas

Dimensions: 64cm x 48cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-008",,"Lapu-Lapu City, Cebu",oil on canvas,Dimensions: 64cm x 48cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-008,7,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): by P.C. Pino (1979),https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01865-2-scaled.jpg,https://thekabilincenter.org/portrait-of-john-paul-ii/,PORTRAIT OF JOHN PAUL II,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01869-768x1369.jpg,https://thekabilincenter.org/portrait-of-john-paul-ii/,DSC01869-768x1369.jpg
painting-the-sacred,PORTAIT OF JOHN XXIII,painting-the-sacred-portait-of-john-xxiii,019-DSC01885-scaled.jpg,../tod-gallery-images/painting-the-sacred/019-DSC01885-scaled.jpg,"PORTAIT OF JOHN XXIII

by P.C. Pino (7/23/1956)

oil on lawanit

Dimensions: 65.5cm x 46.5cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-007",,"Lapu-Lapu City, Cebu",oil on lawanit,Dimensions: 65.5cm x 46.5cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-007,8,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): by P.C. Pino (7/23/1956),https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01883-scaled.jpg,https://thekabilincenter.org/portait-of-john-xxiii/,PORTAIT OF JOHN XXIII,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01885-768x1369.jpg,https://thekabilincenter.org/portait-of-john-xxiii/,DSC01885-768x1369.jpg
painting-the-sacred,PORTRAIT OF BENEDICT XVI,painting-the-sacred-portrait-of-benedict-xvi,020-DSC01897-scaled.jpg,../tod-gallery-images/painting-the-sacred/020-DSC01897-scaled.jpg,"PORTRAIT OF BENEDICT XVI

by P.C. Pino (2009)

oil on canvas

Dimensions: 64.5cm x 49cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-009",,"Lapu-Lapu City, Cebu",oil on canvas,Dimensions: 64.5cm x 49cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-009,9,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): by P.C. Pino (2009),https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01894-2-scaled.jpg,https://thekabilincenter.org/portrait-of-benedict-xvi/,PORTRAIT OF BENEDICT XVI,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01897-768x1369.jpg,https://thekabilincenter.org/portrait-of-benedict-xvi/,DSC01897-768x1369.jpg
painting-the-sacred,PORTRAIT OF Pope Pius X,painting-the-sacred-portrait-of-pope-pius-x,021-DSC01915-scaled.jpg,../tod-gallery-images/painting-the-sacred/021-DSC01915-scaled.jpg,"PORTRAIT OF Pope Pius X

by P.C. Pino (5/14/1956)

oil on canvas

Dimensions: 65cm x 50cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-006",,"Lapu-Lapu City, Cebu",oil on canvas,Dimensions: 65cm x 50cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-006,10,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): by P.C. Pino (5/14/1956),https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01910-2-scaled.jpg,https://thekabilincenter.org/portrait-of-pope-pius-x/,PORTRAIT OF Pope Pius X,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01915-768x1369.jpg,https://thekabilincenter.org/portrait-of-pope-pius-x/,DSC01915-768x1369.jpg
painting-the-sacred,BIRHEN SA REGLA,painting-the-sacred-birhen-sa-regla-5,022-DSC01930-scaled.jpg,../tod-gallery-images/painting-the-sacred/022-DSC01930-scaled.jpg,"BIRHEN SA REGLA

by P.C. Pino (1986)

oil on canvas

H: 90cm

W: 60cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-011",,"Lapu-Lapu City, Cebu",oil on canvas,"H: 90cm

W: 60cm",,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-011,11,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): by P.C. Pino (1986),https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01927-scaled.jpg,https://thekabilincenter.org/birhen-sa-regla-5/,BIRHEN SA REGLA,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC01930-768x1369.jpg,https://thekabilincenter.org/birhen-sa-regla-5/,DSC01930-768x1369.jpg
painting-the-sacred,BIRHEN SA REGLA,painting-the-sacred-birhen-sa-regla-6,023-DSC02151-2-scaled.jpg,../tod-gallery-images/painting-the-sacred/023-DSC02151-2-scaled.jpg,"BIRHEN SA REGLA

by P.C. Pino (1986)

oil on canvas

Dimensions: 90cm x 60cm

National Shrine of Nuestra Señora Virgen de la Regla

Lapu-Lapu City, Cebu

Accession no. VDRP-A-SV-011",,"Lapu-Lapu City, Cebu",oil on canvas,Dimensions: 90cm x 60cm,,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-A-SV-011,12,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): by P.C. Pino (1986),https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02173-2-scaled.jpg,https://thekabilincenter.org/birhen-sa-regla-6/,BIRHEN SA REGLA,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC02151-2-768x1219.jpg,https://thekabilincenter.org/birhen-sa-regla-6/,DSC02151-2-768x1219.jpg
painting-the-sacred,PAINTING OF MARY,painting-the-sacred-painting-of-mary,024-DSC00023-scaled.jpg,../tod-gallery-images/painting-the-sacred/024-DSC00023-scaled.jpg,"PAINTING OF MARY

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu",,"Boljoon, Cebu",,,,Nuestra Señora del Patrocinio de Maria Parish Church,,13,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00024-scaled.jpg,https://thekabilincenter.org/painting-of-mary/,PAINTING OF MARY,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00023-768x1369.jpg,https://thekabilincenter.org/painting-of-mary/,DSC00023-768x1369.jpg
painting-the-sacred,SORROWFUL MYSTERY (ON LAWANIT),painting-the-sacred-sorrowful-mystery-on-lawanit,030-1-6-scaled.jpg,../tod-gallery-images/painting-the-sacred/030-1-6-scaled.jpg,"SORROWFUL MYSTERY (ON LAWANIT)

Dimensions: 81cm x 76cm

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-A-SV-001",,"Santa Fe, Bantayan Island, Cebu",,Dimensions: 81cm x 76cm,,Saints Peter and Paul Parish Church,BIPM-A-SV-001,14,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/1-4-scaled.jpg,https://thekabilincenter.org/sorrowful-mystery-on-lawanit/,SORROWFUL MYSTERY (ON LAWANIT),,true,https://thekabilincenter.org/wp-content/uploads/2023/10/1-6-768x1369.jpg,https://thekabilincenter.org/sorrowful-mystery-on-lawanit/,1-6-768x1369.jpg
painting-the-sacred,5 JOYFUL MYSTERIES (ON LAWANIT),painting-the-sacred-5-joyful-mysteries-on-lawanit,034-1-1.jpg,../tod-gallery-images/painting-the-sacred/034-1-1.jpg,"5 JOYFUL MYSTERIES (ON LAWANIT)

Dimensions: 81cm x 76cm

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-A-SV-002",,"Santa Fe, Bantayan Island, Cebu",,Dimensions: 81cm x 76cm,,Saints Peter and Paul Parish Church,BIPM-A-SV-002,15,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/1-3-2-scaled.jpg,https://thekabilincenter.org/5-joyful-mysteries-on-lawanit/,5 JOYFUL MYSTERIES (ON LAWANIT),,true,https://thekabilincenter.org/wp-content/uploads/2023/10/1-1-768x776.jpg,https://thekabilincenter.org/5-joyful-mysteries-on-lawanit/,1-1-768x776.jpg
painting-the-sacred,5 JOYFUL MYSTERIES,painting-the-sacred-5-joyful-mysteries,040-1-3-scaled.jpg,../tod-gallery-images/painting-the-sacred/040-1-3-scaled.jpg,"5 JOYFUL MYSTERIES

OIL ON CANVAS

Various dimensions

Saints Peter and Paul Parish Church

Santa Fe, Bantayan Island, Cebu

Accession no. BIPM-A-SV-003",,"Santa Fe, Bantayan Island, Cebu",OIL ON CANVAS,Various dimensions,,Saints Peter and Paul Parish Church,BIPM-A-SV-003,16,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/3-3-2-scaled.jpg,https://thekabilincenter.org/5-joyful-mysteries/,5 JOYFUL MYSTERIES,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/1-3-768x1369.jpg,https://thekabilincenter.org/5-joyful-mysteries/,1-3-768x1369.jpg
painting-the-sacred,JOYFUL MYSTERIES OF THE ROSARY,painting-the-sacred-joyful-mysteries-of-the-rosary,046-DSC00034-scaled.jpg,../tod-gallery-images/painting-the-sacred/046-DSC00034-scaled.jpg,"JOYFUL MYSTERIES OF THE ROSARY

BY MARY AVILA

Dated 5.14.36

Height: 31.5cm

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu

Various accession nos.",,"Dalaguete, Cebu",,Height: 31.5cm,,San Guillermo de Aquitania Parish Church,,17,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): BY MARY AVILA | Dated 5.14.36 | Various accession nos.,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00057-scaled.jpg,https://thekabilincenter.org/joyful-mysteries-of-the-rosary/,JOYFUL MYSTERIES OF THE ROSARY,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00034-768x1369.jpg,https://thekabilincenter.org/joyful-mysteries-of-the-rosary/,DSC00034-768x1369.jpg
painting-the-sacred,SORROWFUL MYSTERIES OF THE ROSARY,painting-the-sacred-sorrowful-mysteries-of-the-rosary,052-DSC00100-scaled.jpg,../tod-gallery-images/painting-the-sacred/052-DSC00100-scaled.jpg,"SORROWFUL MYSTERIES OF THE ROSARY

BY MARY AVILA

Dated 5.14.36

Height: 31.5cm

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu

Various Accession nos.",,"Dalaguete, Cebu",,Height: 31.5cm,,San Guillermo de Aquitania Parish Church,,18,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): BY MARY AVILA | Dated 5.14.36 | Various Accession nos.,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00100-1-scaled.jpg,https://thekabilincenter.org/sorrowful-mysteries-of-the-rosary/,SORROWFUL MYSTERIES OF THE ROSARY,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00100-768x1369.jpg,https://thekabilincenter.org/sorrowful-mysteries-of-the-rosary/,DSC00100-768x1369.jpg
painting-the-sacred,PORTRAIT OF BISHOP SALVADOR,painting-the-sacred-portrait-of-bishop-salvador,053-DSC00764.jpg,../tod-gallery-images/painting-the-sacred/053-DSC00764.jpg,"PORTRAIT OF BISHOP SALVADOR

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu",,"Dalaguete, Cebu",,,,San Guillermo de Aquitania Parish Church,,19,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00755.jpg,https://thekabilincenter.org/portrait-of-bishop-salvador/,PORTRAIT OF BISHOP SALVADOR,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00764-768x1047.jpg,https://thekabilincenter.org/portrait-of-bishop-salvador/,DSC00764-768x1047.jpg
painting-the-sacred,PORTRAIT OF SALVADOR BROTHERS,painting-the-sacred-portrait-of-salvador-brothers,054-DSC00801.jpg,../tod-gallery-images/painting-the-sacred/054-DSC00801.jpg,"PORTRAIT OF SALVADOR BROTHERS

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu",,"Dalaguete, Cebu",,,,San Guillermo de Aquitania Parish Church,,20,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00798-3-scaled.jpg,https://thekabilincenter.org/portrait-of-salvador-brothers/,PORTRAIT OF SALVADOR BROTHERS,,true,https://thekabilincenter.org/wp-content/uploads/2023/10/DSC00801-768x569.jpg,https://thekabilincenter.org/portrait-of-salvador-brothers/,DSC00801-768x569.jpg
sacred-furnishings,CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy,003-DSC00080-3-scaled.jpg,../tod-gallery-images/sacred-furnishings/003-DSC00080-3-scaled.jpg,"CHAIRS IN THE LITURGY

Archdiocesan Museum of Cebu

Cebu City",,Cebu City,,,Archdiocesan Museum of Cebu,,,1,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00080-4-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy/,CHAIRS IN THE LITURGY,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00080-3-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy/,DSC00080-3-768x1369.jpg
sacred-furnishings,CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-2,004-DSC00684-scaled.jpg,../tod-gallery-images/sacred-furnishings/004-DSC00684-scaled.jpg,"CHAIRS IN THE LITURGY

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-A-SV-001 or BPM-A-SV-002",,"Boljoon, Cebu",,,,Nuestra Señora del Patrocinio de Maria Parish Church,BPM-A-SV-001 or BPM-A-SV-002,2,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00684-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-2/,CHAIRS IN THE LITURGY,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00684-768x431.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-2/,DSC00684-768x431.jpg
sacred-furnishings,CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-3,005-DSC00423-1-scaled.jpg,../tod-gallery-images/sacred-furnishings/005-DSC00423-1-scaled.jpg,"CHAIRS IN THE LITURGY

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu",,"Boljoon, Cebu",,,,Nuestra Señora del Patrocinio de Maria Parish Church,,3,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00426-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-3/,CHAIRS IN THE LITURGY,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00423-1-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-3/,DSC00423-1-768x1369.jpg
sacred-furnishings,CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-4,006-DSC00403-scaled.jpg,../tod-gallery-images/sacred-furnishings/006-DSC00403-scaled.jpg,"CHAIRS IN THE LITURGY

Height : 120cm

Boljoon Parish Museum

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-016",,"Boljoon, Cebu",,Height : 120cm,Boljoon Parish Museum,Nuestra Señora del Patrocinio de Maria Parish Church,BPM-RO-SV-016,4,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00403-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-4/,CHAIRS IN THE LITURGY,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00403-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-4/,DSC00403-768x1369.jpg
sacred-furnishings,CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-5,007-DSC00388-scaled.jpg,../tod-gallery-images/sacred-furnishings/007-DSC00388-scaled.jpg,"CHAIRS IN THE LITURGY

Height : 111cm

Boljoon Parish Museum

Nuestra Señora del Patrocinio de Maria Parish Church

Boljoon, Cebu

Accession no. BPM-RO-SV-017",,"Boljoon, Cebu",,Height : 111cm,Boljoon Parish Museum,Nuestra Señora del Patrocinio de Maria Parish Church,BPM-RO-SV-017,5,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00388-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-5/,CHAIRS IN THE LITURGY,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00388-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-5/,DSC00388-768x1369.jpg
sacred-furnishings,CONFESSIONAL BOX,sacred-furnishings-confessional-box,008-DSC01709.jpg,../tod-gallery-images/sacred-furnishings/008-DSC01709.jpg,"CONFESSIONAL BOX

Height : 208cm

Archival Holdings

Archdiocesan Shrine of Saint James the Apostle

Compostela, Cebu

Accession no. SDC-RO-SV- 008",,"Compostela, Cebu",,Height : 208cm,,Archdiocesan Shrine of Saint James the Apostle,SDC-RO-SV- 008,6,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): Archival Holdings,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01719-scaled.jpg,https://thekabilincenter.org/confessional-box/,CONFESSIONAL BOX,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC01709-768x1117.jpg,https://thekabilincenter.org/confessional-box/,DSC01709-768x1117.jpg
sacred-furnishings,CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-6,009-DSC00543-scaled.jpg,../tod-gallery-images/sacred-furnishings/009-DSC00543-scaled.jpg,"CHAIRS IN THE LITURGY

Archdiocesan Museum of Cebu

Cebu City",,Cebu City,,,Archdiocesan Museum of Cebu,,,7,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00543-1-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-6/,CHAIRS IN THE LITURGY,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00543-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-6/,DSC00543-768x1369.jpg
sacred-furnishings,LUDHANAN (KNEELER),sacred-furnishings-ludhanan-kneeler,010-DSC00118-3-scaled.jpg,../tod-gallery-images/sacred-furnishings/010-DSC00118-3-scaled.jpg,"LUDHANAN (KNEELER)

Height: 90cm

Our Lady of the Immaculate Conception Parish Church

Oslob , Cebu

Accession no. ICP-O-RO-SV-016",,"Oslob , Cebu",,Height: 90cm,,Our Lady of the Immaculate Conception Parish Church,ICP-O-RO-SV-016,8,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00118-3-1-scaled.jpg,https://thekabilincenter.org/ludhanan-kneeler/,LUDHANAN (KNEELER),,true,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00118-3-768x1369.jpg,https://thekabilincenter.org/ludhanan-kneeler/,DSC00118-3-768x1369.jpg
sacred-furnishings,CHAIRS IN THE LITURGY,sacred-furnishings-chairs-in-the-liturgy-7,011-1-DSC00323-scaled.jpg,../tod-gallery-images/sacred-furnishings/011-1-DSC00323-scaled.jpg,"CHAIRS IN THE LITURGY

Height: 110cm

San Guillermo de Aquitania Parish Church

Dalaguete, Cebu

Accession no. DPM-RO-SV- 036",,"Dalaguete, Cebu",,Height: 110cm,,San Guillermo de Aquitania Parish Church,DPM-RO-SV- 036,9,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2023/11/DSC00335-scaled.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-7/,CHAIRS IN THE LITURGY,,true,https://thekabilincenter.org/wp-content/uploads/2023/11/1-DSC00323-768x1369.jpg,https://thekabilincenter.org/chairs-in-the-liturgy-7/,1-DSC00323-768x1369.jpg
